data,Precipitação,Temperatura
2017-08-22,0.0,7.646729166666667
2017-08-23,0.0,7.532374999999999
2017-08-24,0.0,7.627479166666666
2017-08-25,0.0,7.022520833333334
2017-08-26,0.4,7.166895833333334
2017-08-27,0.0,7.438166666666667
2017-08-28,1.0,7.393354166666666
2017-08-29,0.2,7.500375000000001
2017-08-30,0.0,8.577729166666666
2017-08-31,0.0,8.932791666666667
2017-09-01,0.0,9.499145833333333
2017-09-02,0.0,8.549083333333334
2017-09-03,0.0,8.452645833333333
2017-09-04,0.0,8.620291666666667
2017-09-05,0.0,8.636104166666668
2017-09-06,0.0,8.692395833333334
2017-09-07,0.0,7.803979166666667
2017-09-08,0.0,6.90825
2017-09-09,0.0,7.982854166666667
2017-09-10,0.0,7.31
2017-09-11,0.4,6.364333333333334
2017-09-12,0.0,7.376916666666666
2017-09-13,0.0,8.762833333333333
2017-09-14,1.2000000000000002,8.829229166666666
2017-09-15,0.6000000000000001,7.305666666666667
2017-09-16,0.0,7.7668125
2017-09-17,0.2,8.131395833333334
2017-09-18,0.0,9.900770833333334
2017-09-19,0.0,9.2619375
2017-09-20,0.0,11.555916666666667
2017-09-21,0.0,9.301
2017-09-22,0.0,9.652145833333334
2017-09-23,0.0,8.656
2017-09-24,5.8,8.4729375
2017-09-25,6.2,7.9405833333333335
2017-09-26,1.7999999999999998,7.9971041666666665
2017-09-27,0.0,8.894645833333334
2017-09-28,2.4000000000000004,8.710333333333333
2017-09-29,2.0,7.7184791666666674
2017-09-30,0.0,8.591166666666666
2017-10-01,0.0,8.938770833333333
2017-10-02,1.0,7.493166666666666
2017-10-03,6.8,7.847645833333334
2017-10-04,0.0,6.732666666666667
2017-10-05,0.0,8.233395833333333
2017-10-06,0.0,7.7469375000000005
2017-10-07,4.0,8.59325
2017-10-08,0.0,7.4510000000000005
2017-10-09,0.0,7.477374999999999
2017-10-10,0.0,7.7897083333333335
2017-10-11,0.8,7.3664375
2017-10-12,0.2,7.575166666666667
2017-10-13,0.0,7.9310833333333335
2017-10-14,0.2,9.641520833333333
2017-10-15,0.2,8.497395833333334
2017-10-16,0.0,11.124104166666667
2017-10-17,0.0,9.951416666666667
2017-10-18,0.0,8.700083333333334
2017-10-19,0.0,9.104166666666666
2017-10-20,0.2,9.689791666666666
2017-10-21,0.4,8.399229166666666
2017-10-22,5.6,8.067416666666666
2017-10-23,1.8,6.967895833333333
2017-10-24,0.0,9.154895833333333
2017-10-25,0.0,9.208104166666667
2017-10-26,0.0,9.093354166666666
2017-10-27,6.0,9.126229166666667
2017-10-28,3.5999999999999996,8.5693125
2017-10-29,8.4,5.9048541666666665
2017-10-30,0.4,6.1983125
2017-10-31,0.2,6.8565000000000005
2017-11-01,0.0,7.615395833333333
2017-11-02,0.0,7.341104166666667
2017-11-03,0.0,6.677479166666667
2017-11-04,3.6,7.2631875
2017-11-05,0.6000000000000001,7.343604166666666
2017-11-06,0.0,8.015500000000001
2017-11-07,4.0,6.078125
2017-11-08,0.2,7.1786875
2017-11-09,0.8,7.905354166666666
2017-11-10,1.5999999999999999,8.954229166666666
2017-11-11,1.0,8.519270833333334
2017-11-12,1.8,6.903583333333334
2017-11-13,0.0,8.7449375
2017-11-14,0.0,8.179729166666666
2017-11-15,0.0,7.872770833333334
2017-11-16,1.6,6.376479166666667
2017-11-17,0.0,7.074041666666666
2017-11-18,0.4,6.087854166666666
2017-11-19,0.0,7.047125
2017-11-20,0.0,8.040125
2017-11-21,0.8,7.394749999999999
2017-11-22,0.0,7.398791666666667
2017-11-23,11.0,6.96675
2017-11-24,1.4000000000000001,7.2668541666666675
2017-11-25,0.2,8.257166666666667
2017-11-26,0.0,7.757645833333334
2017-11-27,1.8,8.853416666666666
2017-11-28,0.2,7.527458333333333
2017-11-29,0.4,8.1230625
2017-11-30,0.4,8.253395833333334
2017-12-01,5.6,7.2316666666666665
2017-12-02,6.0,6.94425
2017-12-03,10.0,6.3468124999999995
2017-12-04,2.0,7.0575833333333335
2017-12-05,3.2,6.778270833333334
2017-12-06,7.6000000000000005,5.4578125
2017-12-07,4.4,6.4347916666666665
2017-12-08,2.8,7.16125
2017-12-09,0.0,7.500979166666667
2017-12-10,1.2,8.896583333333334
2017-12-11,0.0,7.300020833333334
2017-12-12,0.0,7.8745625
2017-12-13,0.0,7.940520833333333
2017-12-14,0.0,8.889895833333332
2017-12-15,8.799999999999999,7.8418125
2017-12-16,5.0,7.504354166666666
2017-12-17,8.6,6.871479166666667
2017-12-18,0.4,7.3060624999999995
2017-12-19,0.6,7.324208333333334
2017-12-20,1.8,7.077791666666666
2017-12-21,6.800000000000001,8.393062500000001
2017-12-22,10.0,7.961312500000001
2017-12-23,1.0,7.669145833333332
2017-12-24,1.4000000000000001,6.949354166666667
2017-12-25,2.8000000000000003,7.1982083333333335
2017-12-26,12.6,6.480708333333333
2017-12-27,2.8,6.848979166666666
2017-12-28,7.6000000000000005,6.041666666666667
2017-12-29,3.0,5.967145833333333
2017-12-30,1.6,5.962645833333333
2017-12-31,0.0,5.704770833333334
2018-01-01,0.0,6.972729166666666
2018-01-02,0.0,7.072479166666667
2018-01-03,1.6,8.318708333333333
2018-01-04,1.8,6.709770833333334
2018-01-05,5.6000000000000005,7.432083333333334
2018-01-06,14.2,5.644479166666667
2018-01-07,14.6,5.733770833333334
2018-01-08,12.8,4.3285
2018-01-09,1.8000000000000003,6.711041666666667
2018-01-10,5.6000000000000005,6.5593125
2018-01-11,2.8,6.9401875
2018-01-12,1.2000000000000002,6.683666666666666
2018-01-13,6.3999999999999995,6.4498125
2018-01-14,3.0,5.8529583333333335
2018-01-15,7.8,5.4585
2018-01-16,2.6,7.063583333333334
2018-01-17,7.0,7.237666666666667
2018-01-18,19.6,6.876833333333334
2018-01-19,3.4000000000000004,7.27225
2018-01-20,0.2,8.29275
2018-01-21,1.4,8.761395833333333
2018-01-22,15.4,5.173
2018-01-23,0.2,6.636833333333333
2018-01-24,0.0,6.0935625
2018-01-25,1.2,7.067687500000001
2018-01-26,3.4,7.8016041666666665
2018-01-27,1.6,7.343145833333334
2018-01-28,0.0,8.9531875
2018-01-29,6.6000000000000005,7.553541666666667
2018-01-30,0.8,8.602395833333334
2018-01-31,0.0,8.629854166666666
2018-02-01,5.3999999999999995,7.7580625
2018-02-02,0.2,7.686041666666667
2018-02-03,0.0,8.9846875
2018-02-04,0.0,9.008604166666666
2018-02-05,0.4,9.7619375
2018-02-06,1.2000000000000002,9.210708333333333
